STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period,TIMELINESS,Timeliness,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,POP_Y15T64,"Population, ages 15-64",PT_POP,Percentage of population,_T,Total - all activities,2015,,66.46,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,POP_Y15T64,"Population, ages 15-64",PT_POP,Percentage of population,_T,Total - all activities,2014,,66.69,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,POP_Y15T64,"Population, ages 15-64",PT_POP,Percentage of population,_T,Total - all activities,2013,,67.08,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,POP_Y15T64,"Population, ages 15-64",PT_POP,Percentage of population,_T,Total - all activities,2012,,67.48,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,POP_Y15T64,"Population, ages 15-64",PT_POP,Percentage of population,_T,Total - all activities,2011,,67.82,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,POP_Y15T64,"Population, ages 15-64",PT_POP,Percentage of population,_T,Total - all activities,2010,,68.19,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,POP_Y15T64,"Population, ages 15-64",PT_POP,Percentage of population,_T,Total - all activities,2022,,66.22,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,POP_Y15T64,"Population, ages 15-64",PT_POP,Percentage of population,_T,Total - all activities,2021,,66.28,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,POP_Y15T64,"Population, ages 15-64",PT_POP,Percentage of population,_T,Total - all activities,2020,,66.24,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,POP_Y15T64,"Population, ages 15-64",PT_POP,Percentage of population,_T,Total - all activities,2019,,66.17,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,EPRICE_RES,Residential electricity price,USD_PPP_KWH,"US dollars per kilowatt hour, PPP converted",_T,Total - all activities,2017,,0.38,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,EPRICE_RES,Residential electricity price,USD_PPP_KWH,"US dollars per kilowatt hour, PPP converted",_T,Total - all activities,2016,,0.36,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,EPRICE_RES,Residential electricity price,USD_PPP_KWH,"US dollars per kilowatt hour, PPP converted",_T,Total - all activities,2015,,0.38,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,EPRICE_RES,Residential electricity price,USD_PPP_KWH,"US dollars per kilowatt hour, PPP converted",_T,Total - all activities,2014,,0.37,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,EPRICE_RES,Residential electricity price,USD_PPP_KWH,"US dollars per kilowatt hour, PPP converted",_T,Total - all activities,2013,,0.33,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,EPRICE_RES,Residential electricity price,USD_PPP_KWH,"US dollars per kilowatt hour, PPP converted",_T,Total - all activities,2012,,0.34,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,EPRICE_RES,Residential electricity price,USD_PPP_KWH,"US dollars per kilowatt hour, PPP converted",_T,Total - all activities,2011,,0.31,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,EPRICE_RES,Residential electricity price,USD_PPP_KWH,"US dollars per kilowatt hour, PPP converted",_T,Total - all activities,2010,,0.27,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,EPRICE_RES,Residential electricity price,USD_PPP_KWH,"US dollars per kilowatt hour, PPP converted",_T,Total - all activities,2022,,0.44,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,EPRICE_RES,Residential electricity price,USD_PPP_KWH,"US dollars per kilowatt hour, PPP converted",_T,Total - all activities,2021,,0.37,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,EPRICE_RES,Residential electricity price,USD_PPP_KWH,"US dollars per kilowatt hour, PPP converted",_T,Total - all activities,2020,,0.34,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,EPRICE_RES,Residential electricity price,USD_PPP_KWH,"US dollars per kilowatt hour, PPP converted",_T,Total - all activities,2019,,0.37,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,HTN,Services,2018,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,HTN,Services,2017,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,HTN,Services,2016,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,HTN,Services,2015,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,HTN,Services,2014,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,HTN,Services,2013,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,HTN,Services,2012,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,HTN,Services,2011,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,HTN,Services,2010,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,HTN,Services,2022,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,HTN,Services,2021,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,HTN,Services,2020,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,CO2_DBEMCAP,Demand-based CO2 intensity energy-related CO2 per capita,T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2017,,6.12,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,CO2_DBEMCAP,Demand-based CO2 intensity energy-related CO2 per capita,T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2016,,5.81,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,CO2_DBEMCAP,Demand-based CO2 intensity energy-related CO2 per capita,T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2015,,6.01,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,CO2_DBEMCAP,Demand-based CO2 intensity energy-related CO2 per capita,T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2014,,5.79,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,CO2_DBEMCAP,Demand-based CO2 intensity energy-related CO2 per capita,T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2013,,5.74,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,CO2_DBEMCAP,Demand-based CO2 intensity energy-related CO2 per capita,T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2012,,6.23,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,CO2_DBEMCAP,Demand-based CO2 intensity energy-related CO2 per capita,T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2011,,6.88,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,CO2_DBEMCAP,Demand-based CO2 intensity energy-related CO2 per capita,T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2010,,7.08,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
